x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,letra
0.0,0.0,0.0,-0.04668647050857544,-0.035483598709106445,-0.027733782765380965,-0.0730012059211731,-0.08415395021438599,-0.04992569842647754,-0.052136361598968506,-0.1064765453338623,-0.07254467764209949,-0.015491843223571777,-0.12471431493759155,-0.0939382002623006,-0.04088634252548218,-0.21053433418273926,-0.035023099270574676,-0.020052552223205566,-0.27463918924331665,-0.07011207797836505,-0.00042825937271118164,-0.32246631383895874,-0.0942755700023099,0.01842188835144043,-0.3648222088813782,-0.10877139725994311,0.0006505250930786133,-0.21468985080718994,-0.04244273760627948,-0.0001240372657775879,-0.30884552001953125,-0.07436729827236377,-0.0008466243743896484,-0.36541351675987244,-0.09172526606630527,0.00013214349746704102,-0.41764503717422485,-0.09937042602609836,0.03784126043319702,-0.1908351182937622,-0.0532274977238103,0.0321122407913208,-0.20631080865859985,-0.09305545547317706,0.004919826984405518,-0.14221864938735962,-0.09814195194553577,-0.015329241752624512,-0.09538793563842773,-0.09076011040519916,0.06773966550827026,-0.14733707904815674,-0.06648003169607364,0.041277945041656494,-0.11790323257446289,-0.09659179159712039,0.007782340049743652,-0.07328826189041138,-0.09847608813356601,-0.016337573528289795,-0.04585379362106323,-0.09262286731313907,R
0.0,0.0,0.0,-0.04441225528717041,-0.041054368019104004,-0.024271223389007446,-0.07087582349777222,-0.08452552556991577,-0.045971380241610404,-0.05553078651428223,-0.09937882423400879,-0.0681845561344403,-0.021227121353149414,-0.10201412439346313,-0.09010259217808425,-0.0327916145324707,-0.2043328881263733,-0.039197569407917854,-0.01738870143890381,-0.26106494665145874,-0.07093031115124404,-0.000873267650604248,-0.30280303955078125,-0.09206737733671844,0.014977753162384033,-0.34322357177734375,-0.10399975783417403,0.012777090072631836,-0.20129752159118652,-0.04813615015933692,0.010572552680969238,-0.2920635938644409,-0.07394926405737579,0.009118735790252686,-0.3465377986431122,-0.08795835978577315,0.008932530879974365,-0.397969126701355,-0.09333530969212234,0.051398277282714844,-0.16962194442749023,-0.05925401455948531,0.024560272693634033,-0.15030300617218018,-0.08928693986723601,-0.007560312747955322,-0.10144913196563721,-0.09329439855406463,-0.02787315845489502,-0.07073467969894409,-0.0869652271945256,0.07627016305923462,-0.12052768468856812,-0.07279776192496001,0.03773230314254761,-0.08057034015655518,-0.08875496841261565,0.006241738796234131,-0.04643106460571289,-0.08354813016245544,-0.014122605323791504,-0.026531219482421875,-0.07505943036863982,R
0.0,0.0,0.0,-0.04898560047149658,-0.036823153495788574,-0.020572460539540316,-0.0836186408996582,-0.08058065176010132,-0.03979126485427287,-0.07500952482223511,-0.10201793909072876,-0.060862594567140604,-0.04135000705718994,-0.10967892408370972,-0.081720658861002,-0.04723405838012695,-0.20255738496780396,-0.03171490626772311,-0.035708606243133545,-0.2646719813346863,-0.061862093679508234,-0.024041473865509033,-0.3079160749912262,-0.08127191039164927,-0.014079093933105469,-0.34634605050086975,-0.09200687082847026,-0.0033770203590393066,-0.20470458269119263,-0.04155319678028491,-0.003703594207763672,-0.29606717824935913,-0.06849347921450999,-0.014102041721343994,-0.3526892066001892,-0.08396942289908793,-0.0247839093208313,-0.3996121883392334,-0.08996424200375941,0.034050047397613525,-0.17850065231323242,-0.053522483728727366,0.0048819780349731445,-0.18078523874282837,-0.08593635382493403,-0.024410784244537354,-0.1294218897819519,-0.0929002326949444,-0.04176050424575806,-0.09020435810089111,-0.08783527585109141,0.059203267097473145,-0.1339637041091919,-0.06725712241967585,0.013758420944213867,-0.10381209850311279,-0.08782515051206019,-0.019734442234039307,-0.06803643703460693,-0.08709332468350794,-0.03961294889450073,-0.041970789432525635,-0.08071249099810984,R
0.0,0.0,0.0,-0.0497247576713562,-0.016115784645080566,-0.04341649019096394,-0.07748574018478394,-0.05719399452209473,-0.07066525273893376,-0.04555940628051758,-0.08137547969818115,-0.0934397404727747,-0.003951013088226318,-0.11004167795181274,-0.11356436216209431,-0.06917715072631836,-0.18255192041397095,-0.049080328428487974,-0.055687129497528076,-0.2463592290878296,-0.08665359520290394,-0.039410293102264404,-0.29674670100212097,-0.11204252147052784,-0.025171875953674316,-0.3448566198348999,-0.1273374905524065,-0.03059309720993042,-0.20157092809677124,-0.04737240203593274,-0.042522132396698,-0.2860204875469208,-0.08084355794761677,-0.045124709606170654,-0.33517760038375854,-0.09484055393312474,-0.04715925455093384,-0.3929145336151123,-0.0996299659547617,0.00794917345046997,-0.19327199459075928,-0.051072516822557645,0.01954066753387451,-0.1900678277015686,-0.09138165169332524,0.009320974349975586,-0.12032657861709595,-0.09363402181242009,-0.003529965877532959,-0.08776217699050903,-0.08434250705812474,0.04426276683807373,-0.1654040813446045,-0.05889012419555684,0.04814338684082031,-0.1342543363571167,-0.08873565995071431,0.030978739261627197,-0.08307236433029175,-0.08948266261194249,0.012801110744476318,-0.06541711091995239,-0.08355027192209263,R
0.0,0.0,0.0,-0.09314864873886108,0.0819491446018219,-0.017360211805680592,-0.11009395122528076,0.20174214243888855,-0.028101715714910824,-0.09021437168121338,0.30518391728401184,-0.028736745462992985,-0.06263041496276855,0.3733312785625458,-0.03163702365873178,-0.0826343297958374,0.22682848572731018,-0.09653726917622407,-0.12101513147354126,0.3815954029560089,-0.12447625351069291,-0.13640254735946655,0.46906521916389465,-0.13386907380936464,-0.143130362033844,0.5422516763210297,-0.13785052996990999,-0.004303157329559326,0.24252870678901672,-0.09150984090683778,-0.01837092638015747,0.41878679394721985,-0.12166785401223024,-0.024456322193145752,0.5314594209194183,-0.13564782542107423,-0.02453160285949707,0.6154091060161591,-0.1434659431588443,0.057983338832855225,0.2478151023387909,-0.08054567080853303,0.07051599025726318,0.4064256250858307,-0.10874969464657624,0.07257413864135742,0.5114265382289886,-0.13168223899720033,0.0749618411064148,0.5843490064144135,-0.14541315239785035,0.09294629096984863,0.24655991792678833,-0.06639235419152101,0.0799405574798584,0.35493049025535583,-0.08664991659043153,0.057645976543426514,0.37876686453819275,-0.09429983002064546,0.03898298740386963,0.3841724693775177,-0.09748239767668565,M
0.0,0.0,0.0,-0.09219473600387573,0.08707088232040405,-0.013512857983528193,-0.10944461822509766,0.20633238554000854,-0.022636677863715704,-0.0896155834197998,0.3082597553730011,-0.022463965954898413,-0.06045353412628174,0.3739134967327118,-0.024289246442435797,-0.08216911554336548,0.2332582175731659,-0.08792526999366146,-0.12040901184082031,0.3877284824848175,-0.11418132463347774,-0.13553810119628906,0.4754708707332611,-0.1236561609233604,-0.1426345705986023,0.5494442880153656,-0.12769073227298122,-0.005046427249908447,0.24977800250053406,-0.08426272848498684,-0.018080413341522217,0.4206717908382416,-0.11281197497498852,-0.024638652801513672,0.5318122208118439,-0.12694133797538143,-0.02545863389968872,0.6164673268795013,-0.1349251566256271,0.057150304317474365,0.25480177998542786,-0.07463131824385982,0.07193166017532349,0.41152313351631165,-0.10271598378074032,0.07415848970413208,0.514334112405777,-0.12575353661429745,0.07674217224121094,0.5866942703723907,-0.1392116544569717,0.09253400564193726,0.25296562910079956,-0.06142609918367725,0.0803033709526062,0.36172249913215637,-0.08142973461997371,0.0566750168800354,0.38063737750053406,-0.08800378421199184,0.03655427694320679,0.3819247782230377,-0.09012688675773006,M
0.0,0.0,0.0,-0.08595365285873413,0.08947895467281342,-0.014228981983251288,-0.0950927734375,0.20618708431720734,-0.023235173959619715,-0.06708002090454102,0.3031974285840988,-0.023603759769684984,-0.03333401679992676,0.3650888055562973,-0.026109514821655466,-0.07097828388214111,0.23677052557468414,-0.08545744239199848,-0.09778702259063721,0.3911948651075363,-0.11161683319915028,-0.10814964771270752,0.48003916442394257,-0.12118908583033772,-0.11072766780853271,0.5531501024961472,-0.12544060318577976,0.005282282829284668,0.24781779944896698,-0.08180131583321781,0.004390418529510498,0.41758470237255096,-0.10916481732238026,0.005445539951324463,0.5243926495313644,-0.12305769889462681,0.011127114295959473,0.6030464619398117,-0.1310838517438242,0.06797784566879272,0.2476433366537094,-0.07263035892356129,0.09317082166671753,0.39867304265499115,-0.09782905696738453,0.1031571626663208,0.49703554809093475,-0.11900661705840321,0.11142146587371826,0.5644374936819077,-0.13192560343850346,0.10631650686264038,0.24150724709033966,-0.06044650270450802,0.10246694087982178,0.3468856066465378,-0.07846846251595707,0.08463209867477417,0.3752848356962204,-0.08519227622855396,0.06814175844192505,0.38673143088817596,-0.08786939649689884,M
0.0,0.0,0.0,-0.08033311367034912,0.10636448860168457,-0.011110321751402807,-0.08607852458953857,0.23895877599716187,-0.019357045313881827,-0.055052876472473145,0.34393513202667236,-0.019829853570627165,-0.022006571292877197,0.4065361022949219,-0.0220828588517179,-0.055225372314453125,0.2531787157058716,-0.08250118153409858,-0.07871878147125244,0.42464858293533325,-0.1080198894651403,-0.08394122123718262,0.5222101211547852,-0.11564362155513663,-0.08252978324890137,0.6017627716064453,-0.11875372486429114,0.022161781787872314,0.2567627429962158,-0.08052640514688392,0.02326512336730957,0.43591201305389404,-0.10705999391393561,0.027694880962371826,0.5474629998207092,-0.11704116421060462,0.03582984209060669,0.6307012438774109,-0.12264593051986594,0.08531910181045532,0.25048795342445374,-0.07341012465076346,0.11062031984329224,0.41087275743484497,-0.09558636056499381,0.1194348931312561,0.5110419988632202,-0.11351321744041343,0.1272234320640564,0.5813795328140259,-0.12480955677347083,0.12286454439163208,0.2407122552394867,-0.06357703464345832,0.12982165813446045,0.36257535219192505,-0.08005233215408225,0.12024801969528198,0.4101905822753906,-0.08828877764062781,0.11110937595367432,0.4405333995819092,-0.09245523171739478,M
0.0,0.0,0.0,-0.07844424247741699,0.0987822413444519,0.0021427496704404803,-0.08489823341369629,0.21739357709884644,-0.008347857567002848,-0.06045806407928467,0.3165418207645416,-0.014427142972579077,-0.028089702129364014,0.3850051462650299,-0.02481718623124607,-0.08184546232223511,0.2410477101802826,-0.08431534917139061,-0.10223549604415894,0.4052347242832184,-0.11577081383251198,-0.1070290207862854,0.49788084626197815,-0.12790090293668754,-0.10598444938659668,0.5751352608203888,-0.13333127350591667,-0.009967505931854248,0.2386305034160614,-0.09398963750385292,-0.012127280235290527,0.4171622693538666,-0.12764907331251152,-0.008558571338653564,0.5276530683040619,-0.14097698480867393,-0.00035876035690307617,0.6120506823062897,-0.14862834365152366,0.05670011043548584,0.2269347608089447,-0.09673464746259697,0.08202958106994629,0.3944319188594818,-0.12661888153337486,0.08790868520736694,0.49567779898643494,-0.1427717700698281,0.09241700172424316,0.5659370720386505,-0.15152277500413902,0.10736232995986938,0.2062930464744568,-0.09489807934545524,0.12386065721511841,0.33325251936912537,-0.11513285041831978,0.10818791389465332,0.36278632283210754,-0.11627029330514915,0.0885877013206482,0.368248850107193,-0.11430334747814186,M
0.0,0.0,0.0,-0.08289402723312378,0.09911280870437622,0.010985082306433469,-0.09508150815963745,0.22130811214447021,0.0033866563462652266,-0.07397925853729248,0.32281917333602905,-0.00153990468243137,-0.04535400867462158,0.3940277099609375,-0.011289841204416007,-0.09727132320404053,0.2488439679145813,-0.07608591922326013,-0.1134825348854065,0.42281144857406616,-0.10543765284819528,-0.11810863018035889,0.5203861594200134,-0.11491790571017191,-0.11750185489654541,0.5993649959564209,-0.11750233330531046,-0.026661396026611328,0.245452880859375,-0.0898167357663624,-0.03501325845718384,0.4356432557106018,-0.12281251110835001,-0.034066736698150635,0.5493518114089966,-0.1326321602682583,-0.02834010124206543,0.6353230476379395,-0.13637428887886927,0.04135257005691528,0.23450157046318054,-0.09592576482100412,0.06011015176773071,0.412309467792511,-0.12369597860379145,0.06526488065719604,0.5137742161750793,-0.13423877366585657,0.06924855709075928,0.5815181732177734,-0.13780481525463983,0.0956658124923706,0.2128753960132599,-0.09690343745751306,0.10927313566207886,0.3525769114494324,-0.11203946330351755,0.09507954120635986,0.3792908787727356,-0.1063078359584324,0.0777788758277893,0.37778526544570923,-0.09882550843758509,M
0.0,0.0,0.0,-0.08922940492630005,0.09537938237190247,0.01833941733099209,-0.10173261165618896,0.21891766786575317,0.013740007221770156,-0.07688021659851074,0.32200145721435547,0.010233573071730007,-0.03867495059967041,0.3887174129486084,0.0014014902208714375,-0.1100308895111084,0.24986636638641357,-0.06458859013758911,-0.12193644046783447,0.42804384231567383,-0.0896289931460501,-0.12595564126968384,0.5236375331878662,-0.09555965530120147,-0.12600070238113403,0.6022628545761108,-0.09583818035565628,-0.038791000843048096,0.25161486864089966,-0.08206059651814712,-0.051482319831848145,0.445540189743042,-0.1164689721389891,-0.05342501401901245,0.5627377033233643,-0.12715293335162414,-0.05080282688140869,0.6501951217651367,-0.1300207214280249,0.03195822238922119,0.2431090772151947,-0.09117824452363266,0.05046343803405762,0.425048828125,-0.12474351989470733,0.055955588817596436,0.5268737077713013,-0.1369806663914801,0.060908496379852295,0.5959614515304565,-0.1389834271594168,0.09019523859024048,0.21911275386810303,-0.09364194291077865,0.09800797700881958,0.3668212890625,-0.11091028022013916,0.0800524353981018,0.3758999705314636,-0.10137135403596176,0.06179744005203247,0.35565853118896484,-0.08999869840585006,M
0.0,0.0,0.0,-0.0900810956954956,0.08805137872695923,0.005483131403252628,-0.10563665628433228,0.21417135000228882,0.0012166878573225404,-0.08528667688369751,0.3202149271965027,0.0003610435073824192,-0.056147754192352295,0.38802051544189453,-0.00462419258974478,-0.10203003883361816,0.25012147426605225,-0.06416528065301463,-0.12386572360992432,0.4222313165664673,-0.08299135555125758,-0.1326967477798462,0.5136987566947937,-0.08569426227904842,-0.13533365726470947,0.5898275971412659,-0.08518767495252177,-0.028592348098754883,0.2618016004562378,-0.07304432381488368,-0.03980916738510132,0.44650769233703613,-0.09549259532786891,-0.0431857705116272,0.5555481314659119,-0.10164726663924739,-0.040574610233306885,0.6382926106452942,-0.10357771207191036,0.04201620817184448,0.2600206136703491,-0.07568352062799022,0.058029115200042725,0.4302905797958374,-0.09617664803363368,0.0557669997215271,0.5323401093482971,-0.10879709709979579,0.05569738149642944,0.6005005240440369,-0.11517006297208354,0.0975382924079895,0.2437688112258911,-0.07399465282060191,0.1030924916267395,0.3736191391944885,-0.08568263937331722,0.08493214845657349,0.3978341221809387,-0.08258739997245357,0.06688600778579712,0.3933073878288269,-0.07783392210103557,M
0.0,0.0,0.0,-0.08825761079788208,0.09533846378326416,0.011206064347106803,-0.10320043563842773,0.21846804022789001,0.007403489176112998,-0.08624356985092163,0.3242156207561493,0.006823405131626714,-0.061247408390045166,0.39820000529289246,0.002589455779570926,-0.09968429803848267,0.2533203661441803,-0.06815187542520107,-0.12017333507537842,0.4292084872722626,-0.08991855292401851,-0.12671911716461182,0.5240545570850372,-0.09293566553674282,-0.1280462145805359,0.6002450287342072,-0.0916178962477261,-0.025040745735168457,0.26173415780067444,-0.07839570103965343,-0.031297504901885986,0.45182767510414124,-0.10447686820111812,-0.03238499164581299,0.5622251331806183,-0.10970645307384075,-0.02932053804397583,0.6440653502941132,-0.11012754498801769,0.04472756385803223,0.2591527998447418,-0.08135326116166652,0.06465780735015869,0.4318675100803375,-0.10171010254703106,0.06329655647277832,0.5319234430789948,-0.1109289592393452,0.061133742332458496,0.5976667702198029,-0.11457415579639019,0.09633475542068481,0.2433655858039856,-0.07953773348413051,0.10566341876983643,0.37390992045402527,-0.08918896972022594,0.08959078788757324,0.4073546826839447,-0.08472336738191188,0.07067692279815674,0.41412845253944397,-0.07875161527476848,M
0.0,0.0,0.0,-0.08737742900848389,0.09131690859794617,-0.00282666505160023,-0.10235804319381714,0.21370169520378113,-0.011617259344404829,-0.084267258644104,0.318477064371109,-0.015637864580696714,-0.05798107385635376,0.38587501645088196,-0.02328458357447971,-0.09189683198928833,0.24474093317985535,-0.07884469184870113,-0.11412984132766724,0.41460850834846497,-0.10558246377701153,-0.12211310863494873,0.5098815262317657,-0.11438776854271282,-0.12318354845046997,0.5876741707324982,-0.11784033033842434,-0.0155678391456604,0.2551898658275604,-0.08445161137575496,-0.021369338035583496,0.43433234095573425,-0.11016784909958233,-0.02198570966720581,0.5472493469715118,-0.12080475989574779,-0.017461001873016357,0.6297836601734161,-0.12700760666126598,0.052690982818603516,0.2540801465511322,-0.08423874828810085,0.0731590986251831,0.416555792093277,-0.10608481917375912,0.07286477088928223,0.519307404756546,-0.12238603386873592,0.07125818729400635,0.5867402851581573,-0.13257447186703075,0.10065048933029175,0.2434311807155609,-0.08064808998102535,0.11001259088516235,0.3634014427661896,-0.09701542112821926,0.0977744460105896,0.4057871997356415,-0.10176121745104183,0.0816878080368042,0.42560479044914246,-0.10291549865002025,M
0.0,0.0,0.0,-0.0856357216835022,0.0879659354686737,0.00190306543368024,-0.10211151838302612,0.20381256937980652,-0.005515778833114382,-0.09492892026901245,0.31411662697792053,-0.008121055946730849,-0.07832562923431396,0.38756510615348816,-0.01404591782488751,-0.08954912424087524,0.24662533402442932,-0.08662524579563069,-0.1123816967010498,0.4104132354259491,-0.11982028691568303,-0.11903846263885498,0.507364958524704,-0.1323972096899979,-0.1193467378616333,0.5872585475444794,-0.13842991499700474,-0.014158070087432861,0.2542590796947479,-0.0944033390144341,-0.01899421215057373,0.42807403206825256,-0.1321165016154282,-0.01992112398147583,0.5433050692081451,-0.14789285270967412,-0.016104817390441895,0.6259771287441254,-0.15691610185899663,0.05319857597351074,0.2494150698184967,-0.0952195426682465,0.0755317211151123,0.40643706917762756,-0.1283732554177277,0.0771753191947937,0.5083539187908173,-0.14758004753389287,0.07679557800292969,0.5756223499774933,-0.15782872347631383,0.10175353288650513,0.23628383874893188,-0.09140008448162007,0.11569356918334961,0.35732051730155945,-0.11686277149715352,0.10905307531356812,0.40720608830451965,-0.12626266984739232,0.09767478704452515,0.43809202313423157,-0.12982875613965916,M
0.0,0.0,0.0,-0.0865972638130188,0.0874788761138916,-0.006550635302971841,-0.10179591178894043,0.20845761895179749,-0.01697416659311557,-0.08554327487945557,0.31598615646362305,-0.021379687449496032,-0.06366991996765137,0.38974839448928833,-0.028325822761814834,-0.08670324087142944,0.2400040626525879,-0.0905810339363029,-0.11166119575500488,0.4022728204727173,-0.12583057265595698,-0.12019121646881104,0.49930810928344727,-0.14101613741235042,-0.12312859296798706,0.5793755054473877,-0.14815736990288997,-0.009728014469146729,0.2495889663696289,-0.09400436710433269,-0.01289212703704834,0.42573457956314087,-0.12664062958077693,-0.01651102304458618,0.5410944223403931,-0.14005693476514125,-0.017412900924682617,0.6229596138000488,-0.14820882361249232,0.05672210454940796,0.25050586462020874,-0.09195696990803981,0.07743561267852783,0.41305142641067505,-0.12129037510470653,0.07034450769424438,0.5116983652114868,-0.1407696275027206,0.059950172901153564,0.5740554928779602,-0.15186558347062373,0.10068798065185547,0.24673300981521606,-0.08652610760049129,0.10962963104248047,0.36972320079803467,-0.11059841196851039,0.09965366125106812,0.4236721992492676,-0.12188259940461421,0.08439403772354126,0.4572538733482361,-0.1269708393128326,M
0.0,0.0,0.0,-0.08476483821868896,0.08515971899032593,-0.017604656482433256,-0.10309112071990967,0.21118110418319702,-0.03137441721031564,-0.08675312995910645,0.31731975078582764,-0.035684317315315184,-0.0651482343673706,0.388669490814209,-0.04024621840784448,-0.06398165225982666,0.23108476400375366,-0.10016591843435663,-0.10176819562911987,0.3966183066368103,-0.13433437045881647,-0.11449819803237915,0.4949961304664612,-0.14566266533205408,-0.12278890609741211,0.5714997053146362,-0.14981910582849878,0.015004158020019531,0.24638128280639648,-0.09638085212776559,0.009415507316589355,0.43212902545928955,-0.13119153674909967,-0.002208888530731201,0.5444145798683167,-0.13994292911360162,-0.0134735107421875,0.6198955774307251,-0.14263665672609704,0.07716977596282959,0.2527897357940674,-0.0876726731307258,0.08935296535491943,0.42278432846069336,-0.11566676940987008,0.06963682174682617,0.5215142369270325,-0.13011690970728296,0.04782348871231079,0.586200475692749,-0.13686972853014368,0.11177325248718262,0.25442421436309814,-0.076886877382492,0.11639940738677979,0.3799576759338379,-0.09769898649523157,0.10446023941040039,0.4352157711982727,-0.10613429542848962,0.09067302942276001,0.4716182351112366,-0.10876033451626199,M
0.0,0.0,0.0,-0.08605796098709106,0.08902984857559204,-0.015064450916327132,-0.10184228420257568,0.2162606120109558,-0.027542772707022323,-0.08491402864456177,0.3258630037307739,-0.030459475707687034,-0.06389707326889038,0.39807164669036865,-0.033699226569808616,-0.06167358160018921,0.23455002903938293,-0.10054869298306812,-0.09666550159454346,0.40332990884780884,-0.13122005854216923,-0.10809963941574097,0.500533938407898,-0.1393346199807297,-0.1140093207359314,0.5756065249443054,-0.1413243273314606,0.017165839672088623,0.2455006241798401,-0.0963988462504517,0.01477503776550293,0.43557262420654297,-0.12906552944747318,0.008172154426574707,0.5500705242156982,-0.1363000879105698,0.0038380026817321777,0.6256320476531982,-0.13801516686049808,0.0778878927230835,0.24932456016540527,-0.08640496526328434,0.09328103065490723,0.4224078059196472,-0.11195831839410175,0.07859373092651367,0.5199065208435059,-0.12496429775325169,0.06433838605880737,0.5812209844589233,-0.13086442742911686,0.11011701822280884,0.2491169571876526,-0.07388925645915378,0.11449998617172241,0.3772887587547302,-0.0913837710436951,0.10222172737121582,0.4328383207321167,-0.09762603883115162,0.08966600894927979,0.46772122383117676,-0.09897045139638294,M
0.0,0.0,0.0,-0.08415204286575317,0.09549859166145325,-0.015805354431108753,-0.09719663858413696,0.221257746219635,-0.02966783018393926,-0.07452452182769775,0.32654890418052673,-0.03376614870114736,-0.050821006298065186,0.39575186371803284,-0.03769711972756795,-0.05373424291610718,0.2345651090145111,-0.10256923930330686,-0.08899730443954468,0.40319743752479553,-0.13257248149795942,-0.09970438480377197,0.5000777542591095,-0.1387857441751521,-0.10496068000793457,0.574690192937851,-0.13943793819828443,0.025731801986694336,0.24569132924079895,-0.09841960118694715,0.02521336078643799,0.43738409876823425,-0.13197145806236676,0.019563794136047363,0.5497200191020966,-0.13683765576763562,0.015079617500305176,0.6228155791759491,-0.13650799737854413,0.08529341220855713,0.2509775459766388,-0.08841002182646207,0.09597235918045044,0.4296405017375946,-0.1142145042268794,0.07630008459091187,0.5260295569896698,-0.12448841528578214,0.058111369609832764,0.5856269299983978,-0.12818578825874738,0.1150311827659607,0.25299903750419617,-0.07607580171509198,0.11663925647735596,0.38841578364372253,-0.09332471536083631,0.10026419162750244,0.445693701505661,-0.09805038766546659,0.08534979820251465,0.4800703823566437,-0.09812970654650144,M
0.0,0.0,0.0,-0.0818946361541748,0.09754350781440735,-0.022796655004185595,-0.09530413150787354,0.22878983616828918,-0.03871987194315807,-0.07041776180267334,0.3346969485282898,-0.04415375918642894,-0.047014594078063965,0.40453624725341797,-0.04892317012445346,-0.05005323886871338,0.2391849160194397,-0.10333499119178668,-0.08481991291046143,0.40733808279037476,-0.1365395392526807,-0.09541946649551392,0.5052657127380371,-0.1462889517893018,-0.10162746906280518,0.582065224647522,-0.14915279105798618,0.029651999473571777,0.24984312057495117,-0.09645607129232303,0.028588175773620605,0.4378759264945984,-0.13113825575010196,0.025290191173553467,0.5498401522636414,-0.13703746155397312,0.021909773349761963,0.624485433101654,-0.13748273805276767,0.08764207363128662,0.2555871605873108,-0.08500542298452274,0.0956796407699585,0.42623865604400635,-0.11061011061565296,0.07708495855331421,0.5210242867469788,-0.11936560825006381,0.059288859367370605,0.5813328623771667,-0.12208808020250217,0.11628663539886475,0.25864577293395996,-0.07252417311565296,0.11270564794540405,0.39122897386550903,-0.08885407254592792,0.09381043910980225,0.4488527178764343,-0.09226298884050266,0.07701420783996582,0.4855507016181946,-0.09154576614992038,M
0.0,0.0,0.0,-0.0797387957572937,0.10421314835548401,-0.017075482139944143,-0.0906362533569336,0.23128941655158997,-0.030967290828584737,-0.06081974506378174,0.3329381048679352,-0.034869213903903074,-0.031062960624694824,0.4002896249294281,-0.03833347311115176,-0.045284152030944824,0.24222633242607117,-0.09878010054922015,-0.07593286037445068,0.41396912932395935,-0.12792362024879367,-0.08387255668640137,0.5109904110431671,-0.13464137663936526,-0.08751320838928223,0.5850978791713715,-0.13523943474388034,0.03410249948501587,0.24702396988868713,-0.09322765221691043,0.03921008110046387,0.4420146644115448,-0.12345895668363482,0.03884035348892212,0.5545980632305145,-0.12676520397758395,0.03788566589355469,0.6280313432216644,-0.12569494297599704,0.09213131666183472,0.24659481644630432,-0.08211426189041049,0.1079256534576416,0.4271024763584137,-0.10412405183410556,0.08888685703277588,0.521270364522934,-0.11094304671382815,0.0698932409286499,0.5768949091434479,-0.11268720527982623,0.11985266208648682,0.24488160014152527,-0.06918149193620593,0.11987996101379395,0.3821950852870941,-0.08263873806095035,0.09664022922515869,0.43705663084983826,-0.08318038036918551,0.07504057884216309,0.46729061007499695,-0.08033223202323825,M
0.0,0.0,0.0,-0.08074569702148438,0.10276886820793152,-0.037989109054706205,-0.08778071403503418,0.23714813590049744,-0.058309550628564466,-0.0576053261756897,0.3441472351551056,-0.06617251341094743,-0.029217004776000977,0.4142936170101166,-0.07289208029260408,-0.039418935775756836,0.24629202485084534,-0.11235212837209474,-0.06682640314102173,0.4143180549144745,-0.14952073548784028,-0.07577395439147949,0.5118757784366608,-0.16515695606221925,-0.08102607727050781,0.5930128991603851,-0.17338095162858735,0.03896099328994751,0.25391486287117004,-0.09960929606904756,0.04764491319656372,0.4346534311771393,-0.13594309543123018,0.03967916965484619,0.541737288236618,-0.14469615672578584,0.02802056074142456,0.6149251163005829,-0.1482694849823929,0.09280651807785034,0.2553531229496002,-0.08412743662347566,0.10492777824401855,0.4219379127025604,-0.11232433770646821,0.08072346448898315,0.5126486718654633,-0.12357268784990083,0.054674744606018066,0.5663069784641266,-0.12843831931104432,0.11655235290527344,0.25771257281303406,-0.0696501464103676,0.12068694829940796,0.3889317810535431,-0.09177158330430757,0.09999710321426392,0.4453541934490204,-0.1003057614420868,0.07801783084869385,0.47710326313972473,-0.10338388685931932,M
0.0,0.0,0.0,-0.08374756574630737,0.09354153275489807,-0.055152630397287794,-0.08936631679534912,0.2299462854862213,-0.08312424082419057,-0.06220865249633789,0.34060797095298767,-0.09352776218315739,-0.03077906370162964,0.4119851291179657,-0.10299360562225957,-0.026471436023712158,0.22631850838661194,-0.14108808893820424,-0.05128943920135498,0.38975104689598083,-0.18260837156435628,-0.06671065092086792,0.48996856808662415,-0.20153219062945027,-0.0757858157157898,0.5753144323825836,-0.2127836700167336,0.05124783515930176,0.23128637671470642,-0.11833675760885853,0.06591689586639404,0.40647372603416443,-0.1570052858080544,0.053706586360931396,0.5090864598751068,-0.16516298610827107,0.042013466358184814,0.5758586823940277,-0.16910872418543477,0.10055726766586304,0.23061850666999817,-0.09273779947420735,0.11849105358123779,0.38486090302467346,-0.12222025353571553,0.09063267707824707,0.46355339884757996,-0.12959211129805226,0.0644713044166565,0.5002804100513458,-0.13238931257387776,0.11914145946502686,0.2305404245853424,-0.06949326951166768,0.11653178930282593,0.35444894433021545,-0.094732446559874,0.09239035844802856,0.4078005254268646,-0.1040756757940926,0.06934267282485962,0.43351611495018005,-0.10826696265598912,M
